variant,fixture,regime,session,query,label,n_block,cos_top1,cos_top2,cos_margin,fused_top1,fused_top2,fused_margin,entropy,bm25_top1_raw,bm25_best_text,bm25_hits,vector_top1_is_text_top1,subject_key,subject_competitors,subject_distinctive,subject_query_overlap,subject_min_df,subject_admits,query_chars,query_tokens,query_is_question,query_first_word,live_facts,stored_facts,n_subjects,session_span_s,gate_open,top1_fact
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,What kind of work does Stephen McNeil do?,hard_negative,12,0.66892945766449,0.36823445558547996,0.30069500207901,0.5145611212803769,0.36823445558547996,0.14632666569489694,2.4735319205691964,0.0,1.0,48,False,chairperson congolese labour party,0,4,0,1,True,41,8,True,what,153,236,153,0.0,True,The chairperson of Congolese Party of Labour is Stephen McNeil.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Who is the employer of Dave Filoni?,positive,12,0.7734025120735171,0.782035946846008,-0.0086334347724909,0.7734025120735171,0.6015661129584676,0.17183639911504944,2.4270627762502053,7.0,7.0,48,True,dave employer filoni,1,3,3,1,True,35,7,True,who,153,236,153,0.0,True,Dave Filoni is employed by Lucasfilm.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Which continent is San Francisco located in?,hard_negative,12,0.64790266752243,0.557439923286438,0.09046274423599199,0.64790266752243,0.557439923286438,0.09046274423599199,2.4775933543839015,4.75,4.75,48,False,australia continent located,9,1,0,2,False,44,7,True,which,153,236,153,0.0,True,Australia is located in the continent of Oceania.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Where was Canadair founded?,hard_negative,12,0.687391638755798,0.626966893672943,0.060424745082855,0.639802986841935,0.48228222590226383,0.1575207609396712,2.4696757090688024,7.0,10.0,48,False,ap1000 company produced,1,3,0,1,True,27,4,True,where,153,236,153,0.0,True,The company that produced AP1000 is Canadair.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Which company is AP1000 produced by?,positive,12,0.795441091060638,0.75781786441803,0.037623226642607976,0.6118777623543369,0.5829368187831,0.028940943571236888,2.454972463608012,0.0,3.0,48,False,ap1000 company produced,1,3,3,1,True,36,6,True,which,153,236,153,0.0,True,The company that produced AP1000 is Westinghouse Electric.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,What is the country of citizenship of Ayumi Hamasaki?,hard_negative,12,0.7324061989784241,0.506363451480865,0.22604274749755904,0.7324061989784241,0.396465889208919,0.33594030976950506,2.4574257762641167,14.0,14.0,48,True,man performer rocket,4,2,0,1,False,53,9,True,what,153,236,153,0.0,False,Rocket Man was performed by Ayumi Hamasaki.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,What position does Blair Walsh play?,positive,12,0.801486074924469,0.580756783485413,0.22072929143905595,0.7948804204608056,0.580756783485413,0.2141236369753926,2.451253560847826,6.75,7.0,14,False,blair plays position walsh,7,2,2,1,True,36,6,True,what,153,236,153,0.0,True,Blair Walsh plays the position of placekicker.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Who is Tony Blair married to?,positive,12,0.9072445034980774,0.868945181369781,0.03829932212829634,0.797194134730559,0.668419370284447,0.12877476444611202,2.4622905849248,6.16666666666667,13.0,48,False,blair spouse tony,7,2,2,1,True,29,6,True,who,153,236,153,0.0,True,Tony Blair is married to Cherie Blair.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Who is the author of Endymion?,hard_negative,12,0.449410319328308,0.5013943314552309,-0.05198401212692294,0.449410319328308,0.4435411393642427,0.005869179964065274,2.4822143964959427,2.0,2.0,48,True,author witcher,3,1,0,1,False,30,6,True,who,153,236,153,0.0,False,The author of The Witcher is Andrzej Sapkowski.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Who is the author of Lady Windermere's Fan?,hard_negative,12,0.49667471647262595,0.538803279399872,-0.042128562927246094,0.49667471647262595,0.48699527176526913,0.009679444707356821,2.479145044755759,2.0,2.0,48,True,author witcher,3,1,0,1,False,43,8,True,who,153,236,153,0.0,False,The author of The Witcher is Andrzej Sapkowski.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,What is the name of the current head of the Japan government?,positive,12,0.898776471614838,0.573320090770721,0.325456380844117,0.6913665166267984,0.5346631805668071,0.15670333605999132,2.4669536420921077,0.0,2.25,48,False,current government head japan,5,1,1,1,True,61,12,True,what,153,236,153,0.0,True,The name of the current head of the Japan government is Shinzō Abe.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Who is the chairperson of Congolese Party of Labour?,positive,12,0.85718160867691,0.813458144664764,0.043723464012145996,0.6593704682130076,0.6257370343575107,0.033633433855496886,2.447348585754543,0.0,2.0,48,False,chairperson congolese labour party,0,4,4,1,True,52,9,True,who,153,236,153,0.0,True,The chairperson of Congolese Party of Labour is Denis Sassou-Nguesso.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Which sport is flanker associated with?,hard_negative,12,0.660777449607849,0.601260781288147,0.05951666831970204,0.660777449607849,0.601260781288147,0.05951666831970204,2.477175604900464,3.25,3.25,48,False,associated cornerback sport,11,1,0,1,False,39,6,True,which,153,236,153,0.0,False,cornerback is associated with the sport of American football.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,What is the capital of Czech Republic?,hard_negative,12,0.46509480476379395,0.463004291057587,0.0020905137062069423,0.46509480476379395,0.4416348622395445,0.023459942524249433,2.4833171227730233,2.75,2.75,48,True,capital iran,10,1,0,1,False,38,7,True,what,153,236,153,0.0,True,The capital of Iran is Tehran.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,What position does Lisa Leslie play?,hard_negative,12,0.527401924133301,0.49731540679931596,0.03008651733398504,0.527401924133301,0.49731540679931596,0.03008651733398504,2.470631511912118,7.0,7.0,11,False,parish plays position robert,8,1,0,1,False,36,6,True,what,153,236,153,0.0,False,Robert Parish plays the position of center.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,What is the name of the current head of state in Soviet Union?,hard_negative,12,0.729636132717133,0.58068460226059,0.14895153045654297,0.6454473481728481,0.58068460226059,0.06476274591225806,2.4735633403995814,1.33333333333333,2.66666666666667,48,False,commissars council current government head people,5,3,0,1,False,62,13,True,what,153,236,153,0.0,True,The name of the current head of the Council of People's Commissars government is Vladimir Lenin.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,What is the country of citizenship of Ferdinand von Richthofen?,hard_negative,12,0.6087572574615481,0.571367084980011,0.03739017248153709,0.4810459447073771,0.45549543837567297,0.025550506331704137,2.482863927935324,1.0,11.0,48,False,citizenship ernst heinkel,16,2,0,1,False,63,10,True,what,153,236,153,0.0,True,Ernst Heinkel is a citizen of Germany.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Which religion is Karen Armstrong affiliated with?,hard_negative,12,0.885397255420685,0.621227204799652,0.26417005062103305,0.885397255420685,0.5734404967381402,0.3119567586825448,2.4433240076745957,6.0,6.0,48,True,armstrong karen religion,7,2,2,1,True,50,7,True,which,153,236,153,0.0,True,Karen Armstrong is affiliated with the religion of Catholic Church.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Who was Vito Corleone created by?,positive,12,0.857156157493591,0.845559775829315,0.011596381664276012,0.8317965078636026,0.820543214414246,0.01125329344935655,2.4295019601083947,11.3333333333333,13.0,48,False,corleone creator vito,1,3,2,1,True,33,6,True,who,153,236,153,0.0,True,Vito Corleone was created by Mario Puzo.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,What is the capital of Romania?,positive,12,0.899586498737335,0.827055811882019,0.07253068685531594,0.6919896144133346,0.6361967783707838,0.05579283604255081,2.469574082333788,0.0,2.75,48,False,capital romania,10,1,1,1,True,31,6,True,what,153,236,153,0.0,True,The capital of Romania is Bucharest.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Which continent is India located in?,positive,12,0.672794818878174,0.834149062633514,-0.1613542437553399,0.672794818878174,0.641653125102703,0.031141693775471047,2.474859289681675,4.75,4.75,48,False,australia continent located,9,1,0,2,False,36,6,True,which,153,236,153,0.0,True,Australia is located in the continent of Oceania.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Which city did Olga of Kiev die in?,positive,12,0.853709578514099,0.928861141204834,-0.07515156269073497,0.7981426828711693,0.7145085701575645,0.08363411271360477,2.4489699313076305,2.33333333333333,3.25,48,False,city died kiev olga,14,2,2,1,True,35,8,True,which,153,236,153,0.0,True,Olga of Kiev died in the city of Rodez.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Who founded Sasanian Empire?,hard_negative,12,0.6448206901550291,0.451985061168671,0.1928356289863581,0.4960159155038685,0.451985061168671,0.04403085433519749,2.4771352198163368,0.0,12.0,9,False,ardashir child i,1,3,0,1,True,28,4,True,who,153,236,153,0.0,True,Ardashir I's child is Shapur I.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Which city did Pedro Pierluisi work in?,hard_negative,12,0.481830954551697,0.48514533042907704,-0.003314375877380038,0.43417734366196875,0.4291670230718758,0.0050103205900929315,2.483703946657491,4.0,7.0,48,False,city died john keats,15,1,0,1,False,39,7,True,which,153,236,153,0.0,False,John Keats died in the city of Rome.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Which sport is Surrey Senior Cup associated with?,positive,12,0.861189067363739,0.838178932666779,0.023010134696960005,0.861189067363739,0.6447530251282915,0.21643604223544755,2.4476362048850087,3.7,3.7,48,True,associated cup senior sport surrey,11,3,3,1,True,49,8,True,which,153,236,153,0.0,True,Surrey Senior Cup is associated with the sport of association football.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,What is the country of citizenship of Narendra Modi?,hard_negative,12,0.5845076441764829,0.623862564563751,-0.039354920387268066,0.4888609387657858,0.4798942804336546,0.008966658332131172,2.4807257276893124,3.2,11.0,48,False,director madonna,1,2,0,1,True,52,9,True,what,153,236,153,0.0,True,The director of Madonna is Narendra Modi.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Who is Victoria Beckham married to?,hard_negative,12,0.5705946087837219,0.638693153858185,-0.06809854507446311,0.5705946087837219,0.5649977899514713,0.005596818832250605,2.4768993422773993,13.0,13.0,48,False,elvis presley spouse,6,2,0,1,False,35,6,True,who,153,236,153,0.0,True,Elvis Presley is married to Charles the Bold.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,What is the country of citizenship of Charles Messier?,hard_negative,12,0.561526715755463,0.558501541614532,0.003025174140930953,0.4319436275042023,0.42961657047271695,0.0023270570314853356,2.483511857158137,0.0,11.0,48,False,citizenship grégoire henri,16,2,0,1,False,54,9,True,what,153,236,153,0.0,False,Henri Grégoire is a citizen of France.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Who was Rand al'Thor created by?,positive,12,0.838561296463013,0.825948119163513,0.012613177299500067,0.771575630769222,0.7599700149699778,0.011605615799244129,2.4323008476396915,8.5,13.0,48,False,al creator rand thor,1,4,3,1,True,32,6,True,who,153,236,153,0.0,True,Rand al'Thor was created by Robert Jordan.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,What position does Mike D'Antoni play?,hard_negative,12,0.551519393920898,0.610385417938232,-0.058866024017333984,0.551519393920898,0.46952724456787076,0.08199214935302723,2.478429623219328,7.0,7.0,11,False,parish plays position robert,8,1,0,1,False,38,6,True,what,153,236,153,0.0,False,Robert Parish plays the position of center.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,What is the country of citizenship of Colin Irwin?,hard_negative,12,0.539253652095795,0.5375081300735469,0.0017455220222480916,0.41481050161215,0.41346779236426684,0.001342709247883156,2.4829048651503,0.0,11.0,48,False,citizenship mallya vijay,16,2,0,1,False,50,9,True,what,153,236,153,0.0,False,Vijay Mallya is a citizen of India.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Who is Walter Chrysler's child?,positive,12,0.912419319152832,0.817203938961029,0.09521538019180298,0.912419319152832,0.7417697292107802,0.17064958994205182,2.391831903901961,8.75,8.75,48,True,child chrysler walter,1,3,3,1,True,31,5,True,who,153,236,153,0.0,True,Walter Chrysler's child is Walter Percy Chrysler Jr..
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,Who is Charles Darwin married to?,positive,12,0.9100934267044067,0.8667557835578921,0.04333764314651467,0.7996974784947005,0.6667352181214554,0.1329622603732451,2.462941377503243,6.16666666666667,13.0,48,False,charles darwin spouse,7,1,1,1,True,33,6,True,who,153,236,153,0.0,True,Charles Darwin is married to Emma Darwin.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,What position does Irving Fryar play?,positive,12,0.8013014793396,0.5362288355827329,0.2650726437568671,0.8013014793396,0.5036643313975467,0.2976371479420533,2.4528310931702597,9.5,9.5,11,True,fryar irving plays position,6,2,2,1,True,37,6,True,what,153,236,153,0.0,True,Irving Fryar plays the position of wide receiver.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,what's the weather in Paris?,off_domain_negative,12,0.684099614620209,0.528680920600891,0.15541869401931796,0.5262304727847761,0.4066776312314546,0.11955284155332147,2.478193165421911,0.0,3.0,48,False,capital france,11,1,0,2,False,28,5,True,what's,153,236,153,0.0,False,The capital of France is Paris.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,how do I center a div in CSS?,off_domain_negative,12,0.33544647693634,0.331837296485901,0.003609180450439009,0.33544647693634,0.331837296485901,0.003609180450439009,2.4796665865832352,2.0,2.0,48,False,country created le parisien petit,6,3,0,1,False,29,8,True,how,153,236,153,0.0,True,Le Petit Parisien was created in the country of France.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,explain the difference between TCP and UDP,off_domain_negative,12,0.369159698486328,0.343164026737213,0.02599567174911499,0.369159698486328,0.343164026737213,0.02599567174911499,2.4790665845096576,1.0,1.0,48,False,associated cornerback sport,11,1,0,1,False,42,7,False,explain,153,236,153,0.0,True,cornerback is associated with the sport of American football.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,write me a haiku about autumn,off_domain_negative,12,0.476498246192932,0.468455910682678,0.008042335510254017,0.36653711245610154,0.3603507005251369,0.0061864119309646415,2.483637163892769,0.0,0.0,0,False,city died john keats,15,1,0,1,False,29,6,False,write,153,236,153,0.0,True,John Keats died in the city of Leipzig.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,what time is it in Tokyo?,off_domain_negative,12,0.44597315788269,0.39286595582962003,0.05310720205306996,0.3945147165885334,0.37020061222406503,0.024314104364468347,2.483525415880824,1.0,2.0,48,False,capital iran,10,1,0,1,False,25,6,True,what,153,236,153,0.0,True,The capital of Iran is Tehran.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,summarize this article for me,off_domain_negative,12,0.42730355262756303,0.426582455635071,0.0007210969924920096,0.427303552627563,0.42658245563507097,0.0007210969924920096,2.480999262756251,5.0,5.0,7,True,famous friedrich nietzsche work,6,2,0,1,False,29,5,False,summarize,153,236,153,0.0,True,Friedrich Nietzsche is famous for Thus Spoke Zarathustra.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,can you explain that again?,off_domain_negative,12,0.430125594139099,0.39611899852752697,0.034006595611572044,0.3308658416454608,0.30470692194425153,0.02615891970120926,2.484207381991762,0.0,5.0,10,False,language speaks waynflete william,2,3,0,1,False,27,5,True,can,153,236,153,0.0,True,William Waynflete speaks the language of English.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,"thanks, that helps",off_domain_negative,12,0.35600084066391,0.34113776683807395,0.01486307382583607,0.35600084066391,0.34113776683807395,0.01486307382583607,2.483298008215039,5.0,5.0,10,True,ap1000 company produced,1,3,0,1,True,18,3,False,thanks,153,236,153,0.0,True,The company that produced AP1000 is Westinghouse Electric.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,what's 17 times 23?,off_domain_negative,12,0.374026775360107,0.358991622924805,0.015035152435301957,0.2877129041231592,0.27614740224985,0.01156550187330918,2.4846009870505656,0.0,7.0,1,False,associated cornerback sport,11,1,0,1,False,19,4,True,what's,153,236,153,0.0,True,cornerback is associated with the sport of American football.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,translate 'good morning' into Japanese,off_domain_negative,12,0.527686595916748,0.45776379108429,0.06992280483245805,0.4059127660898062,0.3521259931417615,0.05378677294804468,2.4789148519825304,0.0,0.0,0,False,current government head japan,5,1,0,1,False,38,5,False,translate,153,236,153,0.0,False,The name of the current head of the Japan government is Shinzō Abe.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,give me a recipe for banana bread,off_domain_negative,12,0.377017021179199,0.37472015619278,0.0022968649864190116,0.2900130932147684,0.28824627399444613,0.001766819220322291,2.48418389952589,0.0,5.0,7,False,brian citizenship epstein,16,2,0,1,False,33,7,False,give,153,236,153,0.0,False,Brian Epstein is a citizen of United Kingdom.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,what does HTTP 429 mean?,off_domain_negative,12,0.38496911525726296,0.364279866218567,0.020689249038695956,0.296130088659433,0.28021528170659,0.01591480695284303,2.483361594103338,0.0,0.0,0,False,associated cornerback sport,11,1,0,1,False,24,5,True,what,153,236,153,0.0,False,cornerback is associated with the sport of American football.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,how long should I boil an egg?,off_domain_negative,12,0.36658406257629395,0.35897034406662,0.007613718509673961,0.28198774044330305,0.27613103389739996,0.00585670654590309,2.4842737558187813,0.0,0.0,0,False,australia continent located,9,1,0,2,False,30,7,True,how,153,236,153,0.0,True,Australia is located in the continent of Oceania.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,draft an email declining a meeting,off_domain_negative,12,0.37500178813934304,0.368985772132874,0.00601601600646906,0.2884629139533408,0.28383520933297995,0.0046277046203608285,2.4844047384357446,0.0,0.0,0,False,applescript developer,3,1,0,1,False,34,6,False,draft,153,236,153,0.0,False,AppleScript was developed by Apple Inc..
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,explain recursion like I'm five,off_domain_negative,12,0.398176431655884,0.39420533180236805,0.003971099853515958,0.3062895628122185,0.30323487061720616,0.0030546921950123096,2.4838763045021413,0.0,0.0,0,False,applescript developer,3,1,0,1,False,31,5,False,explain,153,236,153,0.0,True,AppleScript was developed by Apple Inc..
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,is it going to rain tomorrow?,off_domain_negative,12,0.31349903345108,0.350530385971069,-0.037031352519989014,0.27009147497323815,0.26963875843928387,0.00045271653395428935,2.4846875520403864,1.0,2.5,48,False,associated football national slovakia sport team,12,3,0,1,False,29,6,True,is,153,236,153,0.0,True,Slovakia national football team is associated with the sport of cricket.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,set a timer for 10 minutes,off_domain_negative,12,0.417086124420166,0.343530297279358,0.073555827140808,0.32083548032320464,0.2642540748302754,0.056581405492929226,2.4827201108190056,0.0,5.0,7,False,applescript developer,3,1,0,1,False,26,6,False,set,153,236,153,0.0,True,AppleScript was developed by Apple Inc..
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,help me debug this stack trace,off_domain_negative,12,0.41820859909057595,0.39433515071868896,0.023873448371886985,0.3216989223773661,0.30333473132206845,0.01836419105529763,2.483813320824928,0.0,0.0,0,False,applescript developer,3,1,0,1,False,30,6,False,help,153,236,153,0.0,False,AppleScript was developed by Apple Inc..
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,how do I revert a git commit?,off_domain_negative,12,0.358770728111267,0.32651972770690896,0.03225100040435802,0.275977483162513,0.2511690213130069,0.024808461849506136,2.48395534711344,0.0,0.0,0,False,applescript developer,3,1,0,1,False,29,7,True,how,153,236,153,0.0,True,AppleScript was developed by Apple Inc..
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,what are the side effects of ibuprofen?,off_domain_negative,12,0.33992528915405296,0.32872474193573,0.011200547218322976,0.29089760321837227,0.29079496402006877,0.00010263919830350021,2.48134745042241,0.75,2.0,48,False,city died kiev olga,14,2,0,1,False,39,7,True,what,153,236,153,0.0,False,Olga of Kiev died in the city of Rodez.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,recommend a sci-fi novel,off_domain_negative,12,0.521778345108032,0.457367062568665,0.06441128253936701,0.40136795777540923,0.3518208173605115,0.04954714041489772,2.481291853517907,0.0,0.0,0,False,citizenship heinlein robert,18,1,0,1,False,24,4,False,recommend,153,236,153,0.0,True,Robert A. Heinlein is a citizen of United States of America.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,convert 200 pounds to kilograms,off_domain_negative,12,0.391170859336853,0.39048147201538097,0.000689387321472057,0.30090066102834845,0.3003703630887546,0.0005302979395938601,2.484844922823293,0.0,4.0,15,False,continent germany located,9,1,0,2,False,31,5,False,convert,153,236,153,0.0,True,Germany is located in the continent of Europe.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,what's the difference between a list and a tuple?,off_domain_negative,12,0.33443856239318803,0.343842029571533,-0.009403467178344949,0.33443856239318803,0.2644938689011792,0.06994469349200882,2.4817786268947857,1.0,1.0,48,False,australia continent located,9,1,0,2,False,49,9,True,what's,153,236,153,0.0,True,Australia is located in the continent of Oceania.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,how many calories are in an avocado?,off_domain_negative,12,0.36034417152404796,0.32842814922332797,0.03191602230071999,0.36034417152404796,0.32842814922332797,0.03191602230071999,2.4736488560075176,2.0,2.0,48,False,australia continent located,9,1,0,2,False,36,7,True,how,153,236,153,0.0,True,Australia is located in the continent of South America.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,explain quantum entanglement briefly,off_domain_negative,12,0.377998411655426,0.37740445137023904,0.0005939602851869896,0.2907680089657123,0.2903111164386454,0.0004568925270669322,2.4846236143151397,0.0,0.0,0,False,current head kingdom state united,8,1,0,2,False,36,4,False,explain,153,236,153,0.0,False,The name of the current head of state in United Kingdom is Elizabeth II.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,why is the sky blue?,off_domain_negative,12,0.34737992286682096,0.367071390151978,-0.019691467285157027,0.34737992286682096,0.33883512937105664,0.008544793495764313,2.4811035672072927,1.0,1.0,48,False,citizenship ernst heinkel,16,2,0,1,False,20,5,True,why,153,236,153,0.0,False,Ernst Heinkel is a citizen of Germany.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,what's a good name for a startup?,off_domain_negative,12,0.449735403060913,0.443728923797607,0.006006479263305997,0.3459503100468561,0.34132994138277456,0.004620368664081553,2.483069464683775,0.0,5.0,16,False,birthplace jobs steve,2,3,0,1,False,33,7,True,what's,153,236,153,0.0,True,Steve Jobs was born in the city of San Francisco.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,tell me a joke,off_domain_negative,12,0.416220545768738,0.40369093418121305,0.01252961158752497,0.3201696505913369,0.3105314878317023,0.009638162759634583,2.4844125114486775,0.0,0.0,0,False,author boz sketches,3,2,0,1,False,14,4,False,tell,153,236,153,0.0,False,The author of Sketches by Boz is Charles Dickens.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,what does this error mean: ECONNREFUSED,off_domain_negative,12,0.38678663969039895,0.38195139169693004,0.004835247993468905,0.29752818437722994,0.2938087628437923,0.003719421533437628,2.484500818415509,0.0,0.0,0,False,language speaks waynflete william,2,3,0,1,False,39,6,False,what,153,236,153,0.0,True,William Waynflete speaks the language of English.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,how far away is the moon?,off_domain_negative,12,0.36523878574371305,0.34249436855316195,0.02274441719055109,0.33714349453265824,0.31614864789522645,0.020994846637431785,2.482703980312345,0.666666666666667,1.0,48,False,australia continent located,9,1,0,2,False,25,6,True,how,153,236,153,0.0,True,Australia is located in the continent of Oceania.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,write a SQL query joining two tables,off_domain_negative,12,0.4004065990448,0.39686381816864,0.003542780876160001,0.3080050761883077,0.3052798601297231,0.002725216058584612,2.4835574217958265,0.0,0.0,0,False,associated guard point sport,11,2,0,1,False,36,7,False,write,153,236,153,0.0,True,point guard is associated with the sport of basketball.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,open the file and show me line 40,off_domain_negative,12,0.34860086441039995,0.436282634735107,-0.08768177032470703,0.34860086441039995,0.33560202671931305,0.012998837691086895,2.4806621064082366,1.0,1.0,48,False,associated cornerback sport,11,1,0,1,False,33,8,False,open,153,236,153,0.0,False,cornerback is associated with the sport of American football.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,what's on my calendar today?,off_domain_negative,12,0.37231016159057595,0.36784577369689897,0.00446438789367698,0.2863924319927507,0.282958287459153,0.003434144533597694,2.4847678748352573,0.0,0.0,0,False,continent located london,8,1,0,1,False,28,5,True,what's,153,236,153,0.0,True,London is located in the continent of Europe.
mxbai,bench_factconsolidation_sh_6k_fold1,bench,calib-factconsolidation_sh_6k-fold1,should I use tabs or spaces?,off_domain_negative,12,0.41768932342529297,0.36545491218566895,0.05223441123962402,0.32129947955791766,0.28111916321974534,0.04018031633817232,2.483205545287069,0.0,0.0,0,False,applescript developer,3,1,0,1,False,28,6,True,should,153,236,153,0.0,True,AppleScript was developed by Apple Inc..
